disease_name,disease_id,ontology_prefix,display_group,relation,evidence_score,evidence_count,number_of_pmids,number_of_snps,disease_specificity_index,disease_pleiotropy_index,year_initial,year_final,direct_sources
fungal lung infectious disease,EFO_0007278,EFO,disease / other candidate,ASSOCIATED_WITH,0.03305522220299972,2,,,,,,,"[""OPEN_TARGETS""]"
Malignant Germ Cell Tumor,EFO_1000352,EFO,disease / other candidate,ASSOCIATED_WITH,0.03301210455328651,6,,,,,,,"[""OPEN_TARGETS""]"
nephritis,EFO_1002050,EFO,disease / other candidate,ASSOCIATED_WITH,0.032922311030484055,32,1,0,0.392,0.846,2000,2019,"[""OPEN_TARGETS"", ""DISGENET""]"
hypogonadotropic hypogonadism 23 with or without anosmia,MONDO_0009223,MONDO,disease / other candidate,ASSOCIATED_WITH,0.032922173455313244,1,,,,,,,"[""OPEN_TARGETS""]"
complete androgen insensitivity syndrome,MONDO_0021023,MONDO,disease / other candidate,ASSOCIATED_WITH,0.03281869109600152,2,,,,,,,"[""OPEN_TARGETS""]"
acute infantile liver failure-cerebellar ataxia-peripheral sensory motor neuropathy syndrome,MONDO_0014744,MONDO,disease / other candidate,ASSOCIATED_WITH,0.032744775125064574,1,,,,,,,"[""OPEN_TARGETS""]"
autosomal recessive syndromic cerebellar ataxia,MONDO_0020047,MONDO,disease / other candidate,ASSOCIATED_WITH,0.032744775125064574,1,,,,,,,"[""OPEN_TARGETS""]"
"lung disease, immunodeficiency, and chromosome breakage syndrome;",MONDO_0014984,MONDO,disease / other candidate,ASSOCIATED_WITH,0.0327152087366898,2,,,,,,,"[""OPEN_TARGETS""]"
ataxia-pancytopenia syndrome,MONDO_0008038,MONDO,disease / other candidate,ASSOCIATED_WITH,0.03267085915412764,1,,,,,,,"[""OPEN_TARGETS""]"
syndromic constitutional thrombocytopenia,MONDO_0018795,MONDO,disease / other candidate,ASSOCIATED_WITH,0.0326043347802844,1,,,,,,,"[""OPEN_TARGETS""]"
DIAPH1-related sensorineural hearing loss-thrombocytopenia syndrome,MONDO_0044635,MONDO,disease / other candidate,ASSOCIATED_WITH,0.0326043347802844,1,,,,,,,"[""OPEN_TARGETS""]"
inherited thrombocytopenia,MONDO_0100241,MONDO,disease / other candidate,ASSOCIATED_WITH,0.0326043347802844,1,,,,,,,"[""OPEN_TARGETS""]"
partial androgen insensitivity syndrome,MONDO_0010720,MONDO,disease / other candidate,ASSOCIATED_WITH,0.03257476839190961,1,,,,,,,"[""OPEN_TARGETS""]"
male infertility with azoospermia or oligozoospermia due to single gene mutation,EFO_0700088,EFO,disease / other candidate,ASSOCIATED_WITH,0.03254520200353485,1,,,,,,,"[""OPEN_TARGETS""]"
long chain 3-hydroxyacyl-CoA dehydrogenase deficiency,MONDO_0012173,MONDO,disease / other candidate,ASSOCIATED_WITH,0.03250085242097268,1,,,,,,,"[""OPEN_TARGETS""]"
NPHP3-related Meckel-like syndrome,MONDO_0009966,MONDO,disease / other candidate,ASSOCIATED_WITH,0.03246389443550421,1,,,,,,,"[""OPEN_TARGETS""]"
central nervous system malformation,MONDO_0020022,MONDO,disease / other candidate,ASSOCIATED_WITH,0.03246389443550421,1,,,,,,,"[""OPEN_TARGETS""]"
microcephalic primordial dwarfism-insulin resistance syndrome,EFO_0700091,EFO,disease / other candidate,ASSOCIATED_WITH,0.03244171964422313,1,,,,,,,"[""OPEN_TARGETS""]"
"spermatogenic failure, X-linked, 2",MONDO_0010647,MONDO,disease / other candidate,ASSOCIATED_WITH,0.032426936450035734,1,,,,,,,"[""OPEN_TARGETS""]"
Thalassemia,EFO_1001996,EFO,disease / other candidate,ASSOCIATED_WITH,0.03238258686747358,2,,,,,,,"[""OPEN_TARGETS""]"
galactose epimerase deficiency,MONDO_0009257,MONDO,disease / other candidate,ASSOCIATED_WITH,0.03238258686747358,1,,,,,,,"[""OPEN_TARGETS""]"
classic Hodgkin lymphoma,MONDO_0009348,MONDO,disease / other candidate,ASSOCIATED_WITH,0.03227171291106816,2,,,,,,,"[""OPEN_TARGETS""]"
spermatogenic failure 44,MONDO_0033622,MONDO,disease / other candidate,ASSOCIATED_WITH,0.0322125801343186,1,,,,,,,"[""OPEN_TARGETS""]"
Lethal congenital contracture syndrome type 1,Orphanet_1486,Orphanet,disease / other candidate,ASSOCIATED_WITH,0.0322125801343186,1,,,,,,,"[""OPEN_TARGETS""]"
Genetic congenital limb malformation,Orphanet_183536,Orphanet,disease / other candidate,ASSOCIATED_WITH,0.0322125801343186,1,,,,,,,"[""OPEN_TARGETS""]"
Genetic respiratory or mediastinal malformation,Orphanet_183554,Orphanet,disease / other candidate,ASSOCIATED_WITH,0.0322125801343186,1,,,,,,,"[""OPEN_TARGETS""]"
Genetic syndrome with limb malformations as a major feature,Orphanet_404577,Orphanet,disease / other candidate,ASSOCIATED_WITH,0.0322125801343186,1,,,,,,,"[""OPEN_TARGETS""]"
anemia (phenotype),EFO_0004272,EFO,trait / measurement candidate,ASSOCIATED_WITH,0.03220518853722491,2,,,,,,,"[""OPEN_TARGETS""]"
combined immunodeficiency due to partial RAG1 deficiency,MONDO_0012359,MONDO,disease / other candidate,ASSOCIATED_WITH,0.03219040534303753,1,,,,,,,"[""OPEN_TARGETS""]"
Genetic bone tumor,Orphanet_183527,Orphanet,disease / other candidate,ASSOCIATED_WITH,0.03217562214885014,1,,,,,,,"[""OPEN_TARGETS""]"
Diaphyseal medullary stenosis - bone malignancy,Orphanet_85182,Orphanet,disease / other candidate,ASSOCIATED_WITH,0.03217562214885014,1,,,,,,,"[""OPEN_TARGETS""]"
granulocytopenia with immunoglobulin abnormality,MONDO_0009305,MONDO,disease / other candidate,ASSOCIATED_WITH,0.03212388096919428,1,,,,,,,"[""OPEN_TARGETS""]"
immunodeficiency 31B,MONDO_0013427,MONDO,disease / other candidate,ASSOCIATED_WITH,0.03210909777500689,1,,,,,,,"[""OPEN_TARGETS""]"
immunodeficiency 33,MONDO_0010386,MONDO,disease / other candidate,ASSOCIATED_WITH,0.03207953138663211,1,,,,,,,"[""OPEN_TARGETS""]"
growth hormone insensitivity syndrome,MONDO_0015892,MONDO,disease / other candidate,ASSOCIATED_WITH,0.03206474819244473,1,,,,,,,"[""OPEN_TARGETS""]"
growth hormone insensitivity syndrome with immune dysregulation,MONDO_0100210,MONDO,disease / other candidate,ASSOCIATED_WITH,0.03206474819244473,1,,,,,,,"[""OPEN_TARGETS""]"
"growth hormone insensitivity syndrome with immune dysregulation 2, autosomal dominant",MONDO_0100219,MONDO,disease / other candidate,ASSOCIATED_WITH,0.03206474819244473,1,,,,,,,"[""OPEN_TARGETS""]"
male infertility with teratozoospermia due to single gene mutation,MONDO_0018394,MONDO,disease / other candidate,ASSOCIATED_WITH,0.03203518180406995,1,,,,,,,"[""OPEN_TARGETS""]"
hilar cholangiocarcinoma,EFO_1001959,EFO,disease / other candidate,ASSOCIATED_WITH,0.03199083222150779,2,,,,,,,"[""OPEN_TARGETS""]"
immunodeficiency 81,MONDO_0030302,MONDO,disease / other candidate,ASSOCIATED_WITH,0.031946482638945624,1,,,,,,,"[""OPEN_TARGETS""]"
seminoma,MONDO_0003001,MONDO,disease / other candidate,ASSOCIATED_WITH,0.03193785910900298,4,,,,,,,"[""OPEN_TARGETS""]"
germinomatous germ cell tumor,MONDO_0020580,MONDO,disease / other candidate,ASSOCIATED_WITH,0.03193785910900298,4,,,,,,,"[""OPEN_TARGETS""]"
congenital limb malformation,MONDO_0019054,MONDO,disease / other candidate,ASSOCIATED_WITH,0.03190466047434194,27,,,,,,,"[""OPEN_TARGETS""]"
Wolman disease,MONDO_0019148,MONDO,disease / other candidate,ASSOCIATED_WITH,0.03190213305638346,1,,,,,,,"[""OPEN_TARGETS""]"
dehydrated hereditary stomatocytosis with or without pseudohyperkalemia and/or perinatal edema,MONDO_0008689,MONDO,disease / other candidate,ASSOCIATED_WITH,0.03186517507091499,1,,,,,,,"[""OPEN_TARGETS""]"
ectodermal dysplasia and immune deficiency,MONDO_0010293,MONDO,disease / other candidate,ASSOCIATED_WITH,0.03186517507091499,1,,,,,,,"[""OPEN_TARGETS""]"
dehydrated hereditary stomatocytosis,MONDO_0017910,MONDO,disease / other candidate,ASSOCIATED_WITH,0.03186517507091499,1,,,,,,,"[""OPEN_TARGETS""]"
ectodermal dysplasia and immunodeficiency 1,MONDO_0020740,MONDO,disease / other candidate,ASSOCIATED_WITH,0.03186517507091499,1,,,,,,,"[""OPEN_TARGETS""]"
"autoinflammatory disease, multisystem, with immune dysregulation, X-linked",MONDO_0957494,MONDO,disease / other candidate,ASSOCIATED_WITH,0.03180604229416544,1,,,,,,,"[""OPEN_TARGETS""]"
tuberous sclerosis,MONDO_0001734,MONDO,disease / other candidate,ASSOCIATED_WITH,0.03178386750288435,1,,,,,,,"[""OPEN_TARGETS""]"
neurocutaneous syndrome,MONDO_0042983,MONDO,disease / other candidate,ASSOCIATED_WITH,0.03178386750288435,1,,,,,,,"[""OPEN_TARGETS""]"
Caroli Disease,EFO_1001286,EFO,disease / other candidate,ASSOCIATED_WITH,0.031776475905790656,1,,,,,,,"[""OPEN_TARGETS""]"
Rare insulin-resistance syndrome,Orphanet_181368,Orphanet,disease / other candidate,ASSOCIATED_WITH,0.031739517920322195,1,,,,,,,"[""OPEN_TARGETS""]"
Genetic subcutaneous tissue disorder,Orphanet_183484,Orphanet,disease / other candidate,ASSOCIATED_WITH,0.031739517920322195,1,,,,,,,"[""OPEN_TARGETS""]"
Genetic neuromuscular disease,Orphanet_183497,Orphanet,disease / other candidate,ASSOCIATED_WITH,0.031739517920322195,1,,,,,,,"[""OPEN_TARGETS""]"
Rare genetic diabetes mellitus,Orphanet_183625,Orphanet,disease / other candidate,ASSOCIATED_WITH,0.031739517920322195,1,,,,,,,"[""OPEN_TARGETS""]"
Genetic skeletal muscle disease,Orphanet_206634,Orphanet,disease / other candidate,ASSOCIATED_WITH,0.031739517920322195,1,,,,,,,"[""OPEN_TARGETS""]"
Generalized congenital lipodystrophy with myopathy,Orphanet_228429,Orphanet,disease / other candidate,ASSOCIATED_WITH,0.031739517920322195,1,,,,,,,"[""OPEN_TARGETS""]"
Rare genetic cardiac disease,Orphanet_98054,Orphanet,disease / other candidate,ASSOCIATED_WITH,0.031739517920322195,1,,,,,,,"[""OPEN_TARGETS""]"
mitochondrial DNA depletion syndrome 3 (hepatocerebral type),MONDO_0009636,MONDO,disease / other candidate,ASSOCIATED_WITH,0.0317247347261348,1,,,,,,,"[""OPEN_TARGETS""]"
osteogenesis imperfecta type 1,MONDO_0008146,MONDO,disease / other candidate,ASSOCIATED_WITH,0.03170255993485372,1,,,,,,,"[""OPEN_TARGETS""]"
glomerulonephritis,MONDO_0002462,MONDO,disease / other candidate,ASSOCIATED_WITH,0.031664283254732965,15,,,,,,,"[""OPEN_TARGETS""]"
type II complement component 8 deficiency,MONDO_0013421,MONDO,disease / other candidate,ASSOCIATED_WITH,0.031658210352291556,1,,,,,,,"[""OPEN_TARGETS""]"
immunodeficiency due to a late component of complement deficiency,MONDO_0015700,MONDO,disease / other candidate,ASSOCIATED_WITH,0.031658210352291556,1,,,,,,,"[""OPEN_TARGETS""]"
Immunodeficiency due to a late component of complements deficiency,Orphanet_169150,Orphanet,disease / other candidate,ASSOCIATED_WITH,0.031658210352291556,1,,,,,,,"[""OPEN_TARGETS""]"
"Meckel syndrome, type 3",MONDO_0011821,MONDO,disease / other candidate,ASSOCIATED_WITH,0.03162864396391678,1,,,,,,,"[""OPEN_TARGETS""]"
Klatskin's tumor,EFO_1001005,EFO,disease / other candidate,ASSOCIATED_WITH,0.03162125236682309,1,,,,,,,"[""OPEN_TARGETS""]"
gastrointestinal defect and immunodeficiency syndrome,MONDO_0030831,MONDO,disease / other candidate,ASSOCIATED_WITH,0.0316138607697294,1,,,,,,,"[""OPEN_TARGETS""]"
gastrointestinal defects and immunodeficiency syndrome 1,MONDO_0800030,MONDO,disease / other candidate,ASSOCIATED_WITH,0.0316138607697294,1,,,,,,,"[""OPEN_TARGETS""]"
Isolated CoQ-cytochrome C reductase deficiency,Orphanet_1460,Orphanet,disease / other candidate,ASSOCIATED_WITH,0.031606469172635696,1,,,,,,,"[""OPEN_TARGETS""]"
biliary atresia,MONDO_0008867,MONDO,disease / other candidate,ASSOCIATED_WITH,0.03153255320169876,1,,,,,,,"[""OPEN_TARGETS""]"
immunodeficiency 77,MONDO_0030973,MONDO,disease / other candidate,ASSOCIATED_WITH,0.03152516160460506,1,,,,,,,"[""OPEN_TARGETS""]"
leukocyte adhesion deficiency type II,MONDO_0009953,MONDO,disease / other candidate,ASSOCIATED_WITH,0.03151037841041768,1,,,,,,,"[""OPEN_TARGETS""]"
renal tubular transport disease,EFO_1000647,EFO,disease / other candidate,ASSOCIATED_WITH,0.03145863723076182,1,,,,,,,"[""OPEN_TARGETS""]"
Dent disease type 1,MONDO_0010225,MONDO,disease / other candidate,ASSOCIATED_WITH,0.03145863723076182,1,,,,,,,"[""OPEN_TARGETS""]"
Dent disease,MONDO_0015612,MONDO,disease / other candidate,ASSOCIATED_WITH,0.03145863723076182,1,,,,,,,"[""OPEN_TARGETS""]"
Flynn-Aird syndrome,MONDO_0007624,MONDO,disease / other candidate,ASSOCIATED_WITH,0.031406896051105956,1,,,,,,,"[""OPEN_TARGETS""]"
combined oxidative phosphorylation defect type 9,MONDO_0013811,MONDO,disease / other candidate,ASSOCIATED_WITH,0.031406896051105956,1,,,,,,,"[""OPEN_TARGETS""]"
Netherton syndrome,MONDO_0009735,MONDO,disease / other candidate,ASSOCIATED_WITH,0.03139211285691857,2,,,,,,,"[""OPEN_TARGETS""]"
immunodeficiency 75,MONDO_0030858,MONDO,disease / other candidate,ASSOCIATED_WITH,0.031355154871450096,1,,,,,,,"[""OPEN_TARGETS""]"
Genetic polyendocrinopathy,Orphanet_183643,Orphanet,disease / other candidate,ASSOCIATED_WITH,0.03133298008016902,1,,,,,,,"[""OPEN_TARGETS""]"
Genetic intractable diarrhea of infancy,Orphanet_363300,Orphanet,disease / other candidate,ASSOCIATED_WITH,0.03133298008016902,1,,,,,,,"[""OPEN_TARGETS""]"
Autoimmune enteropathy and endocrinopathy-susceptibility to chronic infections syndrome,Orphanet_391487,Orphanet,disease / other candidate,ASSOCIATED_WITH,0.03133298008016902,1,,,,,,,"[""OPEN_TARGETS""]"
lymphangioma,MONDO_0002013,MONDO,disease / other candidate,ASSOCIATED_WITH,0.03130341369179424,1,,,,,,,"[""OPEN_TARGETS""]"
disappearing bone disease,MONDO_0003157,MONDO,disease / other candidate,ASSOCIATED_WITH,0.03130341369179424,1,,,,,,,"[""OPEN_TARGETS""]"
Gorham-Stout disease,MONDO_0007414,MONDO,disease / other candidate,ASSOCIATED_WITH,0.03130341369179424,1,,,,,,,"[""OPEN_TARGETS""]"
hemochromatosis type 4,MONDO_0011631,MONDO,disease / other candidate,ASSOCIATED_WITH,0.03130341369179424,1,,,,,,,"[""OPEN_TARGETS""]"
vascular bone neoplasm,MONDO_0024499,MONDO,disease / other candidate,ASSOCIATED_WITH,0.03130341369179424,1,,,,,,,"[""OPEN_TARGETS""]"
lymphatic vessel neoplasm,MONDO_0036870,MONDO,disease / other candidate,ASSOCIATED_WITH,0.03130341369179424,1,,,,,,,"[""OPEN_TARGETS""]"
alpha thalassemia spectrum,MONDO_0011399,MONDO,disease / other candidate,ASSOCIATED_WITH,0.03127384730341947,1,,,,,,,"[""OPEN_TARGETS""]"
hemoglobin H disease,MONDO_0013512,MONDO,disease / other candidate,ASSOCIATED_WITH,0.03127384730341947,1,,,,,,,"[""OPEN_TARGETS""]"
digenic alpha thalassemia spectrum,MONDO_0100563,MONDO,disease / other candidate,ASSOCIATED_WITH,0.03127384730341947,1,,,,,,,"[""OPEN_TARGETS""]"
cranial nerve neuropathy,MONDO_0003569,MONDO,disease / other candidate,ASSOCIATED_WITH,0.0312710400701947,10,,,,,,,"[""OPEN_TARGETS""]"
neuroendocrine neoplasm,EFO_1001901,EFO,disease / other candidate,ASSOCIATED_WITH,0.031251074392707474,34,,,,,,,"[""OPEN_TARGETS""]"
hyperimmunoglobulinemia D with periodic fever,MONDO_0009849,MONDO,disease / other candidate,ASSOCIATED_WITH,0.031244280915044692,1,,,,,,,"[""OPEN_TARGETS""]"
mevalonate kinase deficiency,MONDO_0017708,MONDO,disease / other candidate,ASSOCIATED_WITH,0.031244280915044692,1,,,,,,,"[""OPEN_TARGETS""]"
sterol biosynthesis disorder,MONDO_0019240,MONDO,disease / other candidate,ASSOCIATED_WITH,0.031244280915044692,1,,,,,,,"[""OPEN_TARGETS""]"
intraepithelial neoplasia,MONDO_0024474,MONDO,disease / other candidate,ASSOCIATED_WITH,0.031208873354925067,12,,,,,,,"[""OPEN_TARGETS""]"
Pneumocystis infectious disease,EFO_0007447,EFO,disease / other candidate,ASSOCIATED_WITH,0.031207322929576217,1,,,,,,,"[""OPEN_TARGETS""]"
pneumocystosis,EFO_0007448,EFO,disease / other candidate,ASSOCIATED_WITH,0.031207322929576217,1,,,,,,,"[""OPEN_TARGETS""]"
endothelial dysfunction,EFO_1001461,EFO,disease / other candidate,ASSOCIATED_WITH,0.03116993974774156,33,,,,,,,"[""OPEN_TARGETS""]"
beta-thalassemia and related diseases,MONDO_0017145,MONDO,disease / other candidate,ASSOCIATED_WITH,0.03115558174992036,1,,,,,,,"[""OPEN_TARGETS""]"
hereditary persistence of fetal hemoglobin-beta-thalassemia syndrome,MONDO_0018749,MONDO,disease / other candidate,ASSOCIATED_WITH,0.03115558174992036,1,,,,,,,"[""OPEN_TARGETS""]"
combined immunodeficiency due to ORAI1 deficiency,MONDO_0013007,MONDO,disease / other candidate,ASSOCIATED_WITH,0.031148190152826667,1,,,,,,,"[""OPEN_TARGETS""]"
hereditary hypophosphatemic rickets with hypercalciuria,MONDO_0009431,MONDO,disease / other candidate,ASSOCIATED_WITH,0.031118623764451892,1,,,,,,,"[""OPEN_TARGETS""]"
dyskeratosis congenita,MONDO_0015780,MONDO,disease / other candidate,ASSOCIATED_WITH,0.031052099390608646,1,,,,,,,"[""OPEN_TARGETS""]"
type 1 diabetes mellitus,MONDO_0005147,MONDO,disease / other candidate,ASSOCIATED_WITH,0.031009120196621137,26,,,,,,,"[""OPEN_TARGETS""]"
Joubert syndrome and related disorders,MONDO_0015369,MONDO,disease / other candidate,ASSOCIATED_WITH,0.030911659045828464,1,,,,,,,"[""OPEN_TARGETS""]"
autosomal recessive congenital cerebellar ataxia,MONDO_0020043,MONDO,disease / other candidate,ASSOCIATED_WITH,0.030911659045828464,1,,,,,,,"[""OPEN_TARGETS""]"
Joubert syndrome with hepatic defect,Orphanet_1454,Orphanet,disease / other candidate,ASSOCIATED_WITH,0.030911659045828464,1,,,,,,,"[""OPEN_TARGETS""]"
Genetic central nervous system malformation,Orphanet_183506,Orphanet,disease / other candidate,ASSOCIATED_WITH,0.030911659045828464,1,,,,,,,"[""OPEN_TARGETS""]"
Genetic syndrome with a central nervous system malformation as major feature,Orphanet_269564,Orphanet,disease / other candidate,ASSOCIATED_WITH,0.030911659045828464,1,,,,,,,"[""OPEN_TARGETS""]"
Genetic syndrome with a cerebellar malformation as major feature,Orphanet_269567,Orphanet,disease / other candidate,ASSOCIATED_WITH,0.030911659045828464,1,,,,,,,"[""OPEN_TARGETS""]"
Genetic multiple congenital anomalies/dysmorphic syndrome - variable intellectual disability,Orphanet_330197,Orphanet,disease / other candidate,ASSOCIATED_WITH,0.030911659045828464,1,,,,,,,"[""OPEN_TARGETS""]"
very long chain acyl-CoA dehydrogenase deficiency,MONDO_0008723,MONDO,disease / other candidate,ASSOCIATED_WITH,0.030904267448734767,1,,,,,,,"[""OPEN_TARGETS""]"
keratinization disease,MONDO_0045011,MONDO,disease / other candidate,ASSOCIATED_WITH,0.030901105682441754,27,,,,,,,"[""OPEN_TARGETS""]"
keratosis,EFO_1000720,EFO,disease / other candidate,ASSOCIATED_WITH,0.03089907780943937,26,,,,,,,"[""OPEN_TARGETS""]"
oligodendroglial tumor,MONDO_0018744,MONDO,disease / other candidate,ASSOCIATED_WITH,0.030790586259104587,9,,,,,,,"[""OPEN_TARGETS""]"
spermatogenic failures 50,MONDO_0030869,MONDO,disease / other candidate,ASSOCIATED_WITH,0.030778610298141964,1,,,,,,,"[""OPEN_TARGETS""]"
thyroiditis,MONDO_0004126,MONDO,disease / other candidate,ASSOCIATED_WITH,0.03077100012573678,103,,,,,,,"[""OPEN_TARGETS""]"
myelodysplastic syndrome,EFO_0000198,EFO,disease / other candidate,ASSOCIATED_WITH,0.030726869118486107,1,,,,,,,"[""OPEN_TARGETS""]"
monosomy 7 myelodysplasia and leukemia syndrome 2,MONDO_0030801,MONDO,disease / other candidate,ASSOCIATED_WITH,0.030726869118486107,1,,,,,,,"[""OPEN_TARGETS""]"
familial monosomy 7 syndrome,MONDO_0044645,MONDO,disease / other candidate,ASSOCIATED_WITH,0.030726869118486107,1,,,,,,,"[""OPEN_TARGETS""]"
neuroendocrine carcinoma,MONDO_0002120,MONDO,disease / other candidate,ASSOCIATED_WITH,0.03072100092789368,26,,,,,,,"[""OPEN_TARGETS""]"
3-hydroxyacyl-CoA dehydrogenase deficiency,MONDO_0017715,MONDO,disease / other candidate,ASSOCIATED_WITH,0.03066773634173656,1,,,,,,,"[""OPEN_TARGETS""]"
Combined oxidative phosphorylation defect type 21,EFO_0009032,EFO,disease / other candidate,ASSOCIATED_WITH,0.030630778356268085,1,,,,,,,"[""OPEN_TARGETS""]"
Mitochondrial oxidative phosphorylation disorder due to nuclear DNA anomalies,Orphanet_2443,Orphanet,disease / other candidate,ASSOCIATED_WITH,0.030630778356268085,1,,,,,,,"[""OPEN_TARGETS""]"
Mitochondrial disorder due to a defect in mitochondrial protein synthesis,Orphanet_35696,Orphanet,disease / other candidate,ASSOCIATED_WITH,0.030630778356268085,1,,,,,,,"[""OPEN_TARGETS""]"
pulmonary alveolar proteinosis,MONDO_0001437,MONDO,disease / other candidate,ASSOCIATED_WITH,0.030615995162080703,1,,,,,,,"[""OPEN_TARGETS""]"
hereditary pulmonary alveolar proteinosis,MONDO_0012580,MONDO,disease / other candidate,ASSOCIATED_WITH,0.030615995162080703,1,,,,,,,"[""OPEN_TARGETS""]"
severe early-onset pulmonary alveolar proteinosis due to MARS deficiency,MONDO_0014206,MONDO,disease / other candidate,ASSOCIATED_WITH,0.030615995162080703,1,,,,,,,"[""OPEN_TARGETS""]"
Kallmann syndrome,MONDO_0018800,MONDO,disease / other candidate,ASSOCIATED_WITH,0.03057903717661222,1,,,,,,,"[""OPEN_TARGETS""]"
hyperzincemia with functional zinc depletion,MONDO_0011174,MONDO,disease / other candidate,ASSOCIATED_WITH,0.030564253982424842,1,,,,,,,"[""OPEN_TARGETS""]"
craniometadiaphyseal osteosclerosis with hip dysplasia,MONDO_0957832,MONDO,disease / other candidate,ASSOCIATED_WITH,0.03054947078823745,1,,,,,,,"[""OPEN_TARGETS""]"
gonadal dysgenesis,MONDO_0001967,MONDO,disease / other candidate,ASSOCIATED_WITH,0.030534687594050064,1,,,,,,,"[""OPEN_TARGETS""]"
"46,XY complete gonadal dysgenesis",MONDO_0010765,MONDO,disease / other candidate,ASSOCIATED_WITH,0.030534687594050064,1,,,,,,,"[""OPEN_TARGETS""]"
"46,XY sex reversal 11",MONDO_8000015,MONDO,disease / other candidate,ASSOCIATED_WITH,0.030534687594050064,1,,,,,,,"[""OPEN_TARGETS""]"
"autoinflammation, immune dysregulation, and eosinophilia",MONDO_0033558,MONDO,disease / other candidate,ASSOCIATED_WITH,0.030431205234738346,1,,,,,,,"[""OPEN_TARGETS""]"
